character,dialog,episode_num
Jeong Jeong,"Are you deaf? How can I teach you if you refuse to listen? Before learning firebending you must learn water and earth. Water is cool and soothing, earth is steady and stable, but fire, fire is alive! It breathes, it grows. Without the bender, a rock will not throw itself! But fire will spread and destroy everything in its path if one does not have the will to control it! That is its destiny! You are not ready! You are too weak!",16
Roku,You think I am weak?,16
Jeong Jeong,"Avatar Roku! No, No! I did not mean that.",16
Roku,"I have mastered the elements a thousand times in a thousand lifetimes. Now, I must do it once again. You will teach the Avatar  firebending.",16
Jeong Jeong,"Yes, yes, I will teach you.",16
Aang,Really? That's great! ,16
Jeong Jeong,"Widen your stance. Wider! Bend your knees. Now, concentrate.  Good, good!",16
Aang,Wait! What do I do now?,16
Jeong Jeong, Even that oaf knows to concentrate on what he's doing!,16
Sokka,  Hey  !,16
Aang,But what am I concentrating on?,16
Jeong Jeong,"Feel the heat of the sun. It is the greatest source of fire. Yet, it is in complete balance with nature!",16
Aang,So when do I get to make some fire?,16
Jeong Jeong,Concentrate!,16
Aang,Are we coming up here so I don't burn anything with my fire blasts?,16
Jeong Jeong,No fire yet.,16
Aang,What?,16
Jeong Jeong,Power in firebending comes from the breath. That is why you must master proper breath control.,16
Aang,You brought me up here to breathe?,16
Jeong Jeong,Assume your stance.,16
Jeong Jeong, Wider.,16
Aang,You're not even look— ,16
Jeong Jeong,"Wider!  Now, inhale through the nose and exhale through the mouth - without talking. Good. Keep going.",16
Jeong Jeong,What are you doing here? I did not tell you to stop!,16
Aang,I've been breathing for hours!,16
Jeong Jeong,You want to stop breathing?,16
Aang,I want you to stop wasting my time! I already know how to squat and breathe and feel the sun!  I wanna know how to shoot fire out of my fingertips!,16
Jeong Jeong,,16
Jeong Jeong,"Learn restraint, or risk destroying yourself and everything you love.",16
Aang,"I thought about what you said, I promise I'll be more patient.",16
Jeong Jeong,We're going to work with fire now.,16
Aang,"Oh yeah!  I mean, let us begin.",16
Jeong Jeong,Concentrate on the fire. I want you to keep the flame from reaching the edges of the leaf for as long as you can.,16
Tribal man,Master! There is trouble.,16
Aang,What's going on?,16
Jeong Jeong,Concentrate on your leaf!,16
Aang, This is the  worst  firebending instruction ever! All he does is leave me for hours to concentrate or breathe!,16
Katara,I'm sure there's a good reason.,16
Aang,But I'm ready to do so much more.,16
Aang, I did it! I made fire!,16
Katara,"Aang, that's great, but you should take it slow.",16
Aang,Now  that's  some firebending!,16
Katara,"Aang, you'll hurt yourself!",16
Aang,I wonder how that juggler did it.,16
Aang,Katara! I'm so sorry!,16
Sokka, What did you do?!,16
Aang,"It was an accident! I was, uh... Katara, I'm so--",16
Sokka, This is all your fault!,16
Jeong Jeong,I know! Now pack your things. You must leave immediately.,16
Aang,"I'm sorry, I didn't ... ",16
Jeong Jeong,You have healing abilities. The great benders of the Water Tribe sometimes have this ability. I've always wished I were blessed like you - free from this burning curse.,16
Katara,But you're a great master. You have powers that I will never know.,16
Jeong Jeong,"Water brings healing and life. But fire brings only destruction and pain. It forces those of us burdened with its care to walk a razor's edge between humanity and savagery. Eventually, we are torn apart.",16
Jeong Jeong,Go get your friends and flee! Do not come back here or you will all be destroyed. Hurry!,16
Zhao,"Don't worry, men. My old teacher gave up fighting a long time ago.  Haven't you, Master Jeong Jeong?",16
Sokka,Katara! Are you all right?,16
Katara,"I'm fine, we've got to get out of here. Where's Aang? ",16
Aang,Jeong Jeong tried to tell me that I wasn't ready. I wouldn't listen. I'm never going to firebend again.,16
Katara,You'll have to eventually.,16
Aang,"No, never again.",16
Katara,"It's okay, Aang. I'm healed.",16
Aang, What? How?,16
Katara,"I'll explain later. But right now, we have to get out here. Zhao and his soldiers are attacking!",16
Aang, Where?,16
Katara,By the river. They captured Jeong Jeong.,16
Aang,I have to help him!,16
Zhao,Look at you. You were once so great. I can't believe my former master has become nothing more than a simple savage.,16
Jeong Jeong,"It is you who have embraced savagery, Zhao.",16
Zhao,"It's Admiral Zhao, now.",16
Jeong Jeong,That title will not help you against the Avatar. Do not try to fight him! You are no match!,16
Zhao, I think I can handle a child.,16
Jeong Jeong,I have never seen such raw power ...,16
Aang,Jeong Jeong!,16
Zhao,We'll see. Men! Take the deserter!,16
Zhao, Let's find out what my old master has taught you.,16
Aang, You were Jeong Jeong's student?!,16
Zhao,Until I got bored.,16
Zhao,I see he taught you how to duck and run like a coward. But I doubt he showed you what a firebender is truly capable of! ,16
Aang,Whoa! Wild shot!,16
Zhao, I'll show you  wild  !,16
Aang,No self-control ... ,16
Zhao,"Stand and fight, Avatar!",16
Aang," Oh, were we fighting? I thought you were just getting warmed up!",16
Zhao,,16
Aang,"Is that all you got? Man, they'll make anyone an admiral these days!  Sloppy. Very sloppy.",16
Zhao,"Nowhere to run now, you little smart mouth!",16
Aang, You've lost this battle.,16
Zhao, Are you crazy? You haven't thrown a single blow!,16
Aang,"No  , but  you  have.  Have a nice walk home!",16
Sokka,"Aang, come on! Let's go!",16
Aang,Wait! Where's Jeong Jeong?,16
Sokka,He disappeared. They all did.,16
Chey, Very funny guys,16
Katara,"Aang, you're burned! Let me help you. ",16
Aang,"Wow, that's good water.",16
Sokka,When did you learn that?,16
Katara,I guess I always knew.,16
Sokka, Or that time I had two fishhooks in my thumb!,16
Aang, Two?,16
Katara, He tried to get the first fishhook out with another fishhook.,16
Sokka," Oh, and the time that mink snake bit me! Thanks for healing that up. That was great. Really helpful.",16
Storyteller," So, travelers. The next time you think you hear a strange, large bird talking, take a closer look. It might not be a giant parrot, but a flying man. A member of a secret group of air walkers, who laugh at gravity, and laugh at those bound to the earth by it!",17
Aang,,17
Katara, Was it realistic? Is that how it was back then?,17
Aang,I laugh at gravity all the time.  Gravity.,17
Storyteller,,17
Sokka,Sorry ...,17
Storyteller,,17
Aang, Hey! Thanks for the story.,17
Storyteller," Tell it to the cap,  boy.",17
Storyteller,"Aww, much obliged, little bat-thing. ",17
Aang, It means a lot to hear airbender stories. It must have been a hundred years ago your great grandpa met them.,17
Storyteller,,17
Aang," Hey, we're almost at the Northern Air Temple. This is where they had the championships for Sky Bison polo.",17
Katara, Do you think we'll really find airbenders?,17
Sokka," You want me to be like you, or totally honest?",17
Katara, Are you saying I'm a liar?,17
Sokka," I'm saying you're an optimist. Same thing, basically.",17
Aang," Hey, guys, look at this!",17
Katara, They really are airbenders!,17
Aang," No, they're not.",17
Sokka," What do you mean ""they're not""? Those guys are flying!",17
Aang," Gliding maybe, but not flying. You can tell by the way they move, they're not airbending. Those people have no spirit.",17
Katara,"I don't know, Aang.",17
Sokka,"We better find some solid ground, before it finds us. ",17
Colonists, Go Teo! Show that bald kid how it's done!,17
Teo," Hey there, you're pretty good!",17
Aang," Yeah, I know. But I can do more than fancy gliding.",17
Teo," Wow, I don't think I can do that. But here's a good one.",17
Teo,What do you think?,17
Aang, It's great.,17
Teo,"Hey, you're a real airbender. You must be the Avatar! That's amazing! I-I've heard stories about you!",17
Aang, Thanks.,17
Sokka, Wow! This glider chair is incredible!,17
Teo,"You think this is good, wait until you see the other stuff my dad designed.",17
Sokka,Wow! ,17
Teo,"Yeah, my dad is the mastermind behind this whole place. Everything's powered by hot air.  It even pumps hot air currents outside to give us a lift while we're gliding.",17
Aang, This place is unbelievable.,17
Teo,"Yeah, it's great, isn't it?",17
Aang,"No, just unbelievable. ",17
Katara, Aang used to come here a long time ago. I think he's a little shocked it's so ... different.,17
Sokka,So better!,17
Aang,This is supposed to be the history of my people.,17
Aang,Ugh!,17
Katara, I'm sure some parts of the temple are still the same.,17
Aang,It's nice to see that at least one part of the temple that isn't ruined.,17
Man, Look out!,17
Mechanist,What the doodle? Don't you know enough to stay away from construction sites? We have to make room for the bathhouse! ,17
Aang, Do you know what you did!? You just destroyed something sacred! For a stupid bathhouse!,17
Mechanist,"Well, people around here are starting to stink. ",17
Aang,,17
Aang,This is a sacred temple! You can't treat it this way!  I've seen it when the monks were here! I know what it's supposed to be like!,17
Mechanist,"The monks? But,  you're twelve.",17
Teo," Dad, he's the Avatar. He used to come here a hundred years ago.",17
Aang,What are you doing? Who said you could be here?,17
Mechanist, I came across these fan-like contraptions!,17
Aang,Our gliders.,17
Mechanist,"Yes! Little, light flying machines!  And, after all, isn't that what nature does?",17
Aang,Nature knows where to stop.,17
Mechanist,"I suppose that's true. Unfortunately, progress has a way of getting away from us. Look at the time!  The pulley system must be oiled before dark.",17
Sokka,"Wait, how can you tell the time from that thing? The notches all look the same.",17
Mechanist,The candle will tell us. Watch. ,17
Sokka,You put spark powder in the candle!,17
Mechanist,"Four flashes. So it's exactly four hours past mid-day. Or, as I call it: four o'candle. ",17
Sokka, Aaah!,17
Mechanist,,17
Teo,"Hey, Aang. I want to show you something.",17
Aang,I just can't get over it. There's not a single thing that's the same.,17
Teo,I don't know about that. The temple might be different  are probably direct descendants of the ones who lived here a long time ago.,17
Katara,,17
Teo,"Besides, there's one part of the temple that hasn't changed at all.",17
Katara,"Hey, it's just like the one in the other temple!",17
Teo," Only an airbender can open it, so inside it's completely untouched. Just the way the monks left it. I've always wondered what it's like in there ...",17
Katara, Aang?,17
Aang, I'm sorry. This is the last part of the temple that's the same as it was. I want it to stay that way.,17
Teo, I completely understand. I just wanted you to know that it's here.,17
Aang,Thanks. ,17
Sokka,These lanterns are terrible. I can't see! ,17
Mechanist,Hey! Close that up! They'll get loose! ,17
Mechanist,Cover your nose ,17
Sokka, Okay ... so you brought me all the way down here to see an empty room.,17
Mechanist," Anyway, there's a vital problem that needs solving. From time to time, we have gas leaks. And they're nearly impossible to find.",17
Sokka,"So, this place is an explosion waiting to happen.",17
Mechanist,"Yes, until I figure out how to locate something I can't see, hear, smell, or touch.",17
Teo,The wind will carry you. It supports something inside you. Something even lighter than air. ,17
Katara, I've changed my mind. I think I was born without that something.,17
Teo, Impossible! Everybody has it!,17
Aang,Spirit.,17
Teo,What?,17
Aang,Spirit. That's the something you're talking about.,17
Teo," Yeah, I suppose it is.",17
Teo,Are you ready?,17
Katara,No!  I can't believe I'm flying!,17
Aang,Just make sure you keep your mouth closed so you don't swallow a bug! ,17
Katara,"Teo was right about the air. All I had to do was trust it, let it carry me.",17
Aang,"Even though Teo's not an airbender, he really does have the spirit of one!  I've been thinking. If you want to see what's in that room, I'd be happy to open the door for you.",17
Teo,Great!,17
Katara,"Wait!  a-ack-ack-bleck! Bug! Bug! Ack, that was a bug!",17
Mechanist,I said don't touch anything!  and that egg was just part of last week's lunch.,17
Sokka, Ugh! Week old egg smell!,17
Mechanist,"Quick, find that egg! ",17
Teo,I can't believe I'm finally going to see what's inside!,17
Sokka,How can something so small that you can't even see it make such a big stink!?,17
Mechanist,That's the solution to our problem!,17
Sokka,Yeah ...  if we put a whole mess of rotten eggs in the cellar where the gas seeps up ...,17
